2.984279490192420781e-13
1.080024958355352283e-12
4.547473508864641190e-13
1.136868377216160297e-12
8.348877145181177184e-14
# ;
6.852570886366194935e-01
8.669216385110032341e-01
1.044369147549163124e+01
6.226631262930577115e+00
1.095547230318989484e+01
# ;
9.486639213741254739e-01
6.960628199566832874e-01
6.401985319647443440e+00
7.432846995541341428e+00
1.263973601851973783e+01
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.552713678800500929e-15
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
1.421085471520200372e-14
0.000000000000000000e+00
3.552713678800500929e-15
1.776356839400250465e-15
# ;
1.428329210761586365e-01
9.107822958462365170e-02
1.531332466657536706e+01
8.916087445921158761e+00
1.203016913532984411e+01
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
7.105427357601001859e-14
7.673861546209082007e-13
3.730349362740525976e-14
4.973799150320701301e-14
3.552713678800500929e-15
# ;
8.433505946696161215e-02
2.073175476748612134e-01
1.303418140192956320e+00
6.129094682188979348e+00
1.167890521358664557e+01
# ;
5.755396159656811506e-13
3.836930773104541004e-13
9.237055564881302416e-14
4.263256414560601115e-14
3.286260152890463360e-14
# ;
1.194429795568452413e-01
6.311497416672133820e-01
5.288264620720648956e+00
8.465147485749609402e+00
3.415987869093006779e+00
# ;
4.560788302541382566e-02
2.631623372245238679e-01
7.735634453417328249e-01
3.146652322596818152e+00
9.981472531159354400e-01
# ;
4.564706735470643734e-02
2.407170399910342484e-02
5.978269796478989928e-01
3.152604303127997110e-01
4.504073663031561980e-01
# ;
4.031919473546943800e-02
4.626780322257085798e-01
2.968219231627003296e+00
8.028633042918091434e+00
2.392373333128497315e+00
# ;
3.096890123624845836e-01
4.022025002363193158e-01
3.575173141995764858e+00
2.172264580716346316e+00
7.548858199297493465e-01
# ;
1.103207252393137612e-02
1.394121792399004170e-03
3.715407109768828486e-01
4.695155881305387163e-02
1.296375882687788028e-01
# ;
7.320124789901939766e-02
3.953983625617315534e-01
9.043999485158406015e-01
2.668959379366812046e-01
7.539432932201867166e-01
# ;
1.110392106290107428e+00
4.756751690198375293e-01
2.187743824790967295e+01
3.813886177887720219e+00
1.139111375524919367e+01
# ;
1.622518611854914250e-01
3.271746073246542541e-01
9.369848198323472488e+00
2.074595753837890744e+00
4.608144170399953943e+00
# ;
4.463153424023599825e-01
1.503747463606953105e-01
5.807741735393431526e+00
1.567916426234330363e+00
1.948833601087884171e+00
# ;
1.316190192761873323e+00
6.731695612648755933e-01
5.348635714000478103e+00
1.096919407022461712e+01
3.283377242920928918e+00
# ;
4.701005670533611180e-01
1.002691921453237045e+00
7.387834823232224402e+00
7.427923327221464866e+00
8.253847175353753229e+00
# ;
7.611896528466404188e-01
8.429527417035483916e-01
7.223208984403778565e+00
1.020222645737529099e+01
