8.526512829121202230e-14
4.689582056016661227e-13
# ;
1.997051770549458562e-03
1.810516479442467143e-03
# ;
2.788023832338972635e-03
2.706364277282557324e-03
# ;
2.761613919822724500e-03
2.749079729333984024e-03
# ;
2.769977346318768224e-03
2.818787766551496005e-03
# ;
2.710607944275995364e-03
2.915857193214820876e-03
# ;
2.641352374002380737e-03
2.860775884489551342e-03
# ;
2.620625338361619663e-03
2.971798028031429062e-03
# ;
2.695948072957682091e-03
3.079638659392492858e-03
# ;
2.723258508285502765e-03
3.133324606344206013e-03
# ;
2.587426215702493502e-03
3.074607809984303622e-03
# ;
2.610118270437047135e-03
3.091823702809567542e-03
# ;
2.602936974601556715e-03
3.100584490944784371e-03
# ;
2.737364803961573907e-03
3.122837354514166122e-03
# ;
2.771551067279313767e-03
3.095889253787329799e-03
# ;
2.841260239622941247e-03
3.138676152496939088e-03
# ;
2.924967105084711437e-03
3.162515588438171311e-03
# ;
2.979007908768382257e-03
3.208674664788359679e-03
# ;
2.984279490192420781e-13
4.263256414560601115e-13
# ;
4.312117921449394597e-02
1.292234971211253525e-01
# ;
2.159485586751286601e-01
1.768051442318337441e-01
# ;
6.970470935203201867e-04
1.392271664996735025e-03
# ;
5.013166001230012075e-03
1.851403496162241881e-03
# ;
7.105427357601001859e-14
2.842170943040400743e-14
# ;
5.129653438913601982e-02
1.244912334437749124e-01
# ;
1.845064776829906383e-02
8.414580696259653728e-03
# ;
2.391979920662834838e-02
2.531402723099133306e-02
# ;
3.601284584621883278e-01
1.713813897293232358e-01
# ;
1.234993641723334479e+00
3.858319568480985229e+00
# ;
1.405616874763990332e+00
4.466852772037707808e+00
# ;
2.111055857366124222e-01
2.074823572871319632e-01
# ;
6.372998781613197217e-01
4.899805997990887008e-01
# ;
5.528330488543403698e-01
4.354124496283897638e-01
# ;
3.108129388261506310e-01
2.044100878378104780e-01
# ;
1.279594911886214326e-01
1.264183809206825826e-01
# ;
1.185022509665818596e-01
1.111855625771220601e-01
# ;
3.933769694488301050e-01
1.213938149638480596e-01
# ;
3.209071377176844742e-04
2.584753934490825397e-04
# ;
8.084375433170011560e-03
5.102611077243584745e-03
# ;
2.695781948967267486e-02
2.554625714791085300e-02
# ;
1.149839333768315347e-01
1.733866925414365490e+00
# ;
5.349787923778313858e-02
2.809892080244317913e+00
# ;
9.448678833782175879e-02
1.024584088399038417e-01
# ;
7.330992284531639980e-02
1.327125244048053543e-01
# ;
4.435127928293806227e-02
1.265387042944602081e-01
# ;
3.343772686762209317e-02
2.184479927846417341e-02
# ;
9.299918135240836659e-03
1.301042632087071743e-02
# ;
9.364602971121011379e-03
1.320302150964089427e-02
# ;
9.910386281022606422e-03
1.334465161595494234e-02
# ;
9.515026793333807714e-03
1.296298814858079518e-02
# ;
9.082846288546487373e-03
1.264410251853190399e-02
# ;
8.696330763366399985e-03
1.176304077911105063e-02
# ;
8.453304511165826707e-03
1.063492068993480109e-02
# ;
7.815115404847923497e-03
9.280318555583090892e-03
# ;
7.095164020876267019e-03
7.988804474099305344e-03
# ;
6.252403857497328479e-03
6.545743777540654826e-03
# ;
0.000000000000000000e+00
1.136868377216160297e-13
# ;
1.865706298855559706e-02
9.488681179786344344e-03
# ;
1.718142209793199066e-02
1.434345682364824258e-02
# ;
2.143358351339000323e-02
2.502603681334925750e-02
# ;
8.202945966963805235e-02
2.296842529605805094e-01
# ;
1.041146825323057967e-01
1.247271757919658081e-01
# ;
4.761552536485705311e-03
4.562744509899614373e-03
# ;
4.782631722819803873e-03
4.551071704685232325e-03
# ;
4.825461719592350623e-03
4.600546628466785186e-03
# ;
5.027033489740363043e-03
4.665442861377155047e-03
# ;
5.212155096494166390e-03
4.779492476055793512e-03
# ;
5.473526132530651643e-03
5.024877505594396720e-03
# ;
5.590931565703227690e-03
4.881448140606848250e-03
# ;
5.489426688154070560e-03
4.967116938906070665e-03
# ;
5.055622385735630137e-03
4.824715188334138469e-03
# ;
4.615742814756892964e-03
4.951503696558041609e-03
# ;
4.130564086249525514e-03
