4.263256414560601115e-14
1.179500941361766309e-12
7.673861546209082007e-13
1.421085471520200372e-14
# ;
3.733884048980757320e-01
8.227030347882779981e-01
2.454487439922169667e+00
5.325762203113107773e+00
# ;
4.852853492732055463e-01
6.502597549945761113e-01
3.119494964643484636e+00
4.091276607905219187e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
1.421085471520200372e-14
0.000000000000000000e+00
0.000000000000000000e+00
# ;
2.321539020966076165e-03
2.157510936612215807e-03
5.226785690324970562e-02
4.857487721879123754e-02
# ;
6.113446287420777961e-03
4.625967328282632775e-03
7.128499675315663753e-02
4.166281796541686233e-02
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.552713678800500929e-15
# ;
1.275510258899517375e-03
4.541364158733497041e-04
4.122393802354727688e-02
1.467749187561805807e-02
# ;
4.572445921001437943e-03
2.299654666203748785e-03
6.028293108835604264e-02
4.078874852618195879e-02
# ;
4.938987761182478745e-03
3.388627209435772503e-03
4.299275165202640081e-02
3.519347500238457355e-02
# ;
7.136762436621298632e-03
4.826250010385197721e-03
3.403286498847656744e-02
3.236365774255721417e-02
# ;
9.676949836816941056e-03
7.353006322042642158e-03
9.780710970214240296e-02
2.916499661494938514e-02
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
6.921215996188508079e-02
2.140211586995712512e-01
1.239772700604037103e-01
2.129364259869982678e+00
# ;
4.351938929550784943e-03
2.745664822672307971e-03
8.149746895281909098e-02
5.141725039406288417e-02
# ;
2.239739438046292608e-02
1.052844509467479650e+00
5.983641901720219147e-01
4.128362517390804065e+00
# ;
1.080551803305913709e-02
3.077380161962596332e-03
1.415168724649503995e-01
4.030359438335986283e-02
# ;
1.921724878288299382e-02
8.930130882052224328e-03
1.269450350961756624e-01
8.762781875364962503e-02
# ;
3.812099118191743935e-02
2.870942633131684518e-02
1.776772852544367398e-01
1.665746645539224469e-01
# ;
4.650324777108515856e-02
3.635460988672055416e-02
1.786491887097015341e-01
1.651476378137387846e-01
# ;
1.421085471520200372e-14
7.105427357601001859e-14
1.065814103640150279e-14
1.065814103640150279e-14
# ;
2.705863908903524129e-01
1.208603570475714067e-01
4.317881286915234540e+00
1.785313725939896345e+00
# ;
4.861969705373579420e-01
2.276943545848724160e-01
2.795429884450634450e+00
2.649841976683465994e+00
# ;
1.870649583390331661e-01
3.167207735275659464e-02
4.854637031465301789e+00
2.230666229900695186e+00
# ;
1.115279601278313493e+00
5.692558320210467926e-01
6.795965737848737476e+00
4.000861362655195208e+00
# ;
6.087048980845436441e-01
9.337436553141414963e-01
2.463416546409096686e+00
4.316787843691895610e+00
# ;
5.180178518643422381e-01
7.045836272343883877e-01
7.577456481616088091e+00
7.103894027976024539e+00
# ;
6.252754353593636960e-01
5.259515206889058270e-01
4.567604629092095081e+00
3.244282973535409731e+00
# ;
5.373174100296861377e-01
5.379653582930392641e-01
7.095785615106571242e+00
5.127289221650158879e+00
# ;
4.584426652840953298e-01
6.273948100033687192e-01
6.961813178258273282e+00
5.000974675304615147e+00
# ;
5.487499747255790705e-01
8.283209458302179806e-01
5.769666964038173695e+00
4.211555296868649378e+00
# ;
1.467184033332280313e+00
1.441257614393375519e+00
4.699679587835298378e+00
3.621222481779338143e+00
# ;
7.105427357601001859e-15
2.842170943040400743e-14
1.776356839400250465e-15
7.105427357601001859e-15
# ;
3.089025041872043853e-01
2.391658897099689707e+00
4.305936834325881257e+00
8.714948135408137730e+00
# ;
1.184489422445802326e-02
1.533255535189365602e-02
1.109101380212033777e-01
1.435669916566120752e-01
# ;
8.902673078629252945e-02
1.332445878869036315e-01
4.642926123006825279e-01
6.765767264840102380e-01
# ;
3.391698857860543648e-02
1.047416294383538421e-01
1.663813493488729700e-01
2.736548000814091886e-01
# ;
3.954742355002395515e-02
3.417083006979197007e-02
1.957538299503004953e-01
1.998188953786719235e-01
# ;
4.973799150320701301e-14
0.000000000000000000e+00
3.907985046680551022e-14
1.154631945610162802e-14
# ;
1.437584535576712508e+00
2.157748911116954993e+00
5.257720116477840655e+00
1.201903282270055939e+01
# ;
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
2.833769327286057068e-03
1.426669601153066980e-03
