0.000000000000000000e+00
0.000000000000000000e+00
2.545309066772460938e-02
# ;
3.100000000000000000e+01
1.080000000000000000e+02
4.690909385681152344e-02
# ;
3.500000000000000000e+01
1.070000000000000000e+02
3.193998336791992188e-02
# ;
3.300000000000000000e+01
1.080000000000000000e+02
6.637239456176757812e-02
# ;
3.300000000000000000e+01
1.080000000000000000e+02
3.193974494934082031e-02
# ;
3.300000000000000000e+01
1.080000000000000000e+02
3.143978118896484375e-02
# ;
3.400000000000000000e+01
1.080000000000000000e+02
3.274321556091308594e-02
# ;
3.300000000000000000e+01
1.080000000000000000e+02
5.439615249633789062e-02
# ;
3.400000000000000000e+01
1.050000000000000000e+02
4.391694068908691406e-02
# ;
3.300000000000000000e+01
1.050000000000000000e+02
2.644824981689453125e-02
# ;
3.300000000000000000e+01
1.080000000000000000e+02
6.687569618225097656e-02
# ;
3.900000000000000000e+01
1.070000000000000000e+02
3.742623329162597656e-02
# ;
0.000000000000000000e+00
0.000000000000000000e+00
1.896548271179199219e-02
# ;
1.200000000000000000e+01
1.130000000000000000e+02
2.095890045166015625e-02
# ;
1.000000000000000000e+01
1.170000000000000000e+02
5.988621711730957031e-02
# ;
3.200000000000000000e+01
1.080000000000000000e+02
2.195858955383300781e-02
# ;
3.900000000000000000e+01
1.070000000000000000e+02
3.193879127502441406e-02
# ;
3.900000000000000000e+01
1.070000000000000000e+02
1.447176933288574219e-02
# ;
1.600000000000000000e+01
8.300000000000000000e+01
6.437849998474121094e-02
# ;
1.500000000000000000e+01
8.000000000000000000e+01
3.094100952148437500e-02
# ;
1.300000000000000000e+01
7.800000000000000000e+01
3.193926811218261719e-02
# ;
1.400000000000000000e+01
7.700000000000000000e+01
6.687283515930175781e-02
# ;
1.400000000000000000e+01
7.700000000000000000e+01
1.796579360961914062e-02
# ;
1.500000000000000000e+01
7.700000000000000000e+01
3.842830657958984375e-02
# ;
1.500000000000000000e+01
7.700000000000000000e+01
2.045989036560058594e-02
# ;
1.600000000000000000e+01
7.700000000000000000e+01
6.288027763366699219e-02
# ;
1.700000000000000000e+01
7.700000000000000000e+01
1.696801185607910156e-02
# ;
1.800000000000000000e+01
7.800000000000000000e+01
3.643083572387695312e-02
# ;
1.800000000000000000e+01
7.800000000000000000e+01
1.247549057006835938e-02
# ;
1.800000000000000000e+01
7.800000000000000000e+01
6.138348579406738281e-02
# ;
1.900000000000000000e+01
7.900000000000000000e+01
1.746726036071777344e-02
# ;
