0.000000000000000000e+00
4.507389071869039032e-01
5.492610928130960968e-01
# ;
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
2.941157424001258211e-09
4.999335915941389707e-01
5.000664054647034895e-01
# ;
4.441813522152132099e-01
4.236680355699258707e-11
5.558186477424199579e-01
# ;
9.907536647639777483e-01
8.855566479289953691e-03
3.907687567322746039e-04
# ;
2.499153196673238704e-23
4.843117914376902644e-01
5.156882085623099021e-01
# ;
9.999998806598897616e-01
5.099069055811332891e-28
1.193401101288638973e-07
# ;
2.133266379931580969e-04
4.994287322341759983e-01
5.003579411278309408e-01
# ;
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
# ;
1.292444231816502007e-61
2.343510132723972984e-07
9.999997656489868492e-01
# ;
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
4.945598523284535641e-01
5.054401476715465469e-01
# ;
1.000000000000000000e+00
0.000000000000000000e+00
2.516104922734349607e-227
# ;
0.000000000000000000e+00
5.674313431078106262e-01
4.325686568921894293e-01
# ;
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
# ;
0.000000000000000000e+00
3.989321285734781508e-01
6.010678714265218492e-01
# ;
1.000000000000000000e+00
0.000000000000000000e+00
4.152957195694114298e-275
# ;
1.046113287908100713e-34
4.995671686357441299e-01
5.004328313642558701e-01
# ;
9.786856807186229343e-04
4.276805497357071273e-01
5.713407645835744120e-01
# ;
1.000000000000000000e+00
1.215729076427681007e-51
8.640337471968184403e-33
# ;
9.786399083902307394e-01
1.079117183772399652e-02
1.056891977204525365e-02
# ;
9.946935546870054878e-01
2.725770747145231723e-03
2.580674565849109571e-03
# ;
9.935183117269023034e-01
3.390584728706000795e-03
3.091103544391686671e-03
# ;
9.990882325701465616e-01
4.706367095435544162e-04
4.411307203099891993e-04
# ;
9.997834799499915048e-01
1.084001738826583455e-04
1.081198761258174836e-04
# ;
9.996261131885603168e-01
1.872599806806001801e-04
1.866268307591949823e-04
# ;
9.937385955214067534e-01
3.230463644819882643e-03
3.030940833773264603e-03
# ;
9.945058853476209659e-01
2.826416499450200813e-03
2.667698152928735245e-03
# ;
9.563520226266637447e-01
2.209676554280729996e-02
2.155121183052893796e-02
# ;
7.681473368495839171e-02
5.111497152598037941e-01
4.120355510552378142e-01
# ;
4.624599735878703877e-01
3.131792070466528077e-01
2.243608193654767491e-01
# ;
6.631005160863164827e-01
2.357369881111202881e-01
1.011624958025630766e-01
# ;
8.959491274357167523e-01
8.429646766566901983e-02
1.975440489861410992e-02
# ;
9.835039403987785311e-01
1.474808750585449545e-02
1.747972095366848297e-03
# ;
9.887987687530493952e-01
8.851793582229748950e-03
2.349437664720918726e-03
# ;
9.986318347774619797e-01
9.311638767695928432e-04
4.370013457684039930e-04
# ;
9.997789072370569796e-01
1.151948339070307310e-04
1.058979290361410601e-04
# ;
9.983484475789516921e-01
8.398871975546667347e-04
8.116652234938760094e-04
# ;
9.995125234785583457e-01
2.456738865397260340e-04
2.418026349021224939e-04
# ;
9.991863101148965587e-01
4.087420926375470178e-04
4.049477924657692864e-04
# ;
9.990233493167566259e-01
4.877144420554364044e-04
4.889362411879501821e-04
# ;
9.433318578671425758e-01
2.881937468853308301e-02
2.784876744432440709e-02
# ;
6.639919470709652050e-01
1.769167136388679340e-01
1.590913392901668055e-01
# ;
7.790150836975927827e-04
6.061945387648980388e-01
3.930264461514042518e-01
# ;
5.088117215958071898e-02
6.987818005904091745e-01
2.503370272500100024e-01
# ;
7.287318564299973163e-03
7.985655540165687016e-01
1.941471274191314822e-01
# ;
1.929812335946614471e-02
8.072894536214191286e-01
1.734124230191147753e-01
# ;
4.410898986140843366e-03
9.075719373906976362e-01
8.801716362316150399e-02
# ;
1.579488610604704718e-02
9.476056011995477313e-01
3.659951269440525623e-02
# ;
3.834171349730947694e-03
9.769854101550583536e-01
1.918041849521071734e-02
# ;
1.557221350913704991e-02
9.512232713545358820e-01
3.320451513632709933e-02
# ;
1.766805906307452245e-03
9.669117405669596099e-01
3.132145352673299660e-02
# ;
3.204589353938300245e-01
6.339442213972581452e-01
4.559684320891178172e-02
# ;
1.875736126549932270e-01
7.517431107044882932e-01
6.068327664051845205e-02
# ;
7.434996634640821389e-01
2.254025817449425984e-01
3.109775479097530437e-02
# ;
1.678326731709084696e-01
7.928611667051977951e-01
3.930616012389370750e-02
# ;
5.021678143916650378e-02
9.258310846641309988e-01
2.395213389670251825e-02
# ;
4.142331035414210244e-02
9.381163617159360424e-01
2.046032792992184476e-02
# ;
2.133526905732593612e-02
9.660855822715034291e-01
1.257914867117058792e-02
# ;
2.868179242135846310e-02
9.532337791089110501e-01
1.808442846973045207e-02
# ;
1.075571921899416521e-02
9.704584495675092626e-01
1.878583121349646987e-02
# ;
2.336925154567307331e-02
9.517491816924035231e-01
2.488156676192344180e-02
# ;
4.094478166510431665e-03
9.830345214752013172e-01
1.287100035828823812e-02
# ;
1.938855011504777084e-02
9.573007363747600973e-01
2.331071351019213533e-02
# ;
4.103360342504495592e-03
9.715352667112878704e-01
2.436137294620763574e-02
# ;
1.284210753637382574e-02
9.675374112363326340e-01
1.962048122729351946e-02
# ;
9.902725114788917329e-04
9.862061013038391222e-01
