9.872416733546742762e-01,2.525586271737737611e-11,2.558387928960314639e+01,-2.923449974502830173e+00,1.043926938257612751e-07
2.525586213911857093e-11,9.872416733546742762e-01,2.923450081998595351e+00,2.558387930117737596e+01,1.043926938257612751e-07
2.558387928960314639e+01,2.923450081998652195e+00,1.360888387674873229e+03,1.130567123936998541e-04,1.982411728436100993e-04
-2.923449974502830173e+00,2.558387930117737596e+01,1.130567151221839595e-04,1.360888436938163068e+03,2.460823721165599572e-04
1.043926938257629691e-07,1.043926938257629691e-07,1.982411728436101264e-04,2.460823721165599572e-04,8.533376483055718609e+01
# ;
9.294373887773517140e-01,-2.080307062167063847e-02,1.177811480444165682e+01,-3.790305470379593089e+00,4.973660120172135400e-06
-2.080307062166886212e-02,9.191761943419667347e-01,1.505755795343318937e+00,1.110233543609493267e+01,4.928569441770915308e-06
1.177811480444168524e+01,1.505755795343308279e+00,2.861182199647862490e+02,-6.257782904849057104e+01,7.808941697685829481e-04
-3.790305470379593089e+00,1.110233543609496110e+01,-6.257782904849057104e+01,2.427726322596749924e+02,9.721764886368653965e-04
4.973660120172142176e-06,4.928569441770922085e-06,7.808941697685830565e-04,9.721764886368651796e-04,8.533494385630690715e+01
# ;
9.750528952636017266e-01,2.459513757374315032e-11,3.569859107214256255e+01,-2.892318080495428489e+00,7.323013389477969884e-08
2.459513757374315032e-11,9.750733859685567495e-01,2.889942504588731254e+00,3.566926946699754808e+01,7.316998444022711773e-08
3.569859107214256255e+01,2.889942504588717043e+00,1.914619995602726704e+03,3.399548125007368249e+00,1.045846052282484862e-04
-2.892318080495428489e+00,3.566926946699732071e+01,3.399548125005549259e+00,1.956302968633841374e+03,1.216440183380786578e-04
7.323013389477927532e-08,7.316998444022669422e-08,1.045846052282484997e-04,1.216440183380786849e-04,8.533355119134245115e+01
# ;
9.368884457711388336e-01,9.725660751292580786e-05,1.014700574751333306e+01,-2.796960529369442838e+00,3.776478259890497791e-06
9.725660751289111339e-05,9.374022867524036684e-01,2.814262738388656260e+00,1.017749134499888441e+01,3.613961759318758322e-06
1.014700574751336148e+01,2.814262738388670471e+00,1.600710011699763982e+02,7.127945680009588614e-01,8.360690117579104488e-04
-2.796960529369457049e+00,1.017749134499891284e+01,7.127945680007883311e-01,1.618948238347584265e+02,1.110498730031233942e-03
3.776478259890504567e-06,3.613961759318765098e-06,8.360690117579106656e-04,1.110498730031233942e-03,8.533501127577657996e+01
# ;
6.752521461226310695e-01,-2.177483605263198091e-03,8.912720770338570020e+00,-1.988169047775624421e+00,1.162230313352916427e-05
-2.177483605263211969e-03,6.963564089274449920e-01,1.965809796540217036e+00,8.695935751719225948e+00,1.369760686783577712e-05
8.912720770338580678e+00,1.965809796540217924e+00,3.383057795009576125e+02,9.810770818118215164e-01,8.898209031477171370e-04
-1.988169047775627085e+00,8.695935751719225948e+00,9.810770818117575676e-01,3.409614168598749870e+02,9.251291227509767130e-04
1.162230313352916766e-05,1.369760686783577712e-05,8.898209031477173538e-04,9.251291227509766046e-04,8.533527577886962945e+01
# ;
9.745683549559558401e-01,1.100903424764917982e-05,3.511925792912938959e+01,-2.878967791030518697e+00,9.109366321332678640e-08
1.100903424764917982e-05,9.749838623215651978e-01,2.869817519910910164e+00,3.481346835166664277e+01,1.177103966132533034e-07
3.511925792912938959e+01,2.869817519910924375e+00,1.717832857350367703e+03,2.328589792260756042e+01,1.000998209363862035e-04
-2.878967791030518697e+00,3.481346835166687015e+01,2.328589792260937941e+01,2.133977030390145956e+03,4.772101467174580543e-05
9.109366321332678640e-08,1.177103966132524564e-07,1.000998209363862307e-04,4.772101467174583254e-05,8.533362954225806618e+01
# ;
8.398247685699748999e-01,2.209951459466008572e-03,1.460876486996566825e+01,-2.294134622716672567e+00,1.489432801664602763e-06
2.209951459466022450e-03,8.512879432744453467e-01,2.745650227317923964e+00,1.570664151197739500e+01,1.043147111216386130e-06
1.460876486996568246e+01,2.745650227317923964e+00,3.515009108772344462e+02,2.298557507075084061e+01,2.933247669241913344e-04
-2.294134622716674343e+00,1.570664151197739500e+01,2.298557507075081219e+01,4.567842572763904627e+02,2.787941446362630503e-04
1.489432801664602763e-06,1.043147111216384436e-06,2.933247669241913344e-04,2.787941446362630503e-04,8.533396938237666518e+01
# ;
9.915266054813827168e-01,4.778206342636974469e-09,2.092049475622570753e+01,-2.963766856397683114e+00,1.312137641123268031e-07
4.778206342908025012e-09,9.915266631601440395e-01,2.963733162664425436e+00,2.092037435746624396e+01,1.312142350465213573e-07
