3.341513285886223428e-01
3.361904202968306610e-01
3.296582511145469963e-01
# ;
4.098909863084161664e-02
3.126011850278215178e-03
9.558848895188801764e-01
# ;
3.064834358204631126e-01
6.287472742055969302e-03
6.872290914374808990e-01
# ;
4.888129043195901802e-01
1.205581745586708879e-02
4.991312782245427293e-01
# ;
7.526378946372046519e-01
1.065988724653709786e-02
2.367022181162581618e-01
# ;
1.796204299742281130e-01
1.392917434956447882e-02
8.064503956762074655e-01
# ;
9.860182720205260543e-01
7.160917453258961764e-03
6.820810526215031686e-03
# ;
9.881843730584727314e-01
9.877352294843551317e-03
1.938274646683650886e-03
# ;
9.827484768932281956e-01
1.432850268847992575e-02
2.923020418291946785e-03
# ;
5.327049836489022167e-02
7.612951809619581400e-01
1.854343206731515759e-01
# ;
2.010947745726275257e-02
9.629483971695921296e-01
1.694212537314504149e-02
# ;
6.352015089233375988e-01
4.961722105527338611e-02
3.151812700213890150e-01
# ;
1.149768321132844245e-02
4.006235930536840018e-01
5.878787237349875072e-01
# ;
4.278481682095162247e-02
9.167244119369443167e-01
4.049077124210406775e-02
# ;
7.104568329771215884e-02
8.714413060689469859e-01
5.751301063334087610e-02
# ;
1.446907201817422203e-02
8.394581275728473235e-01
1.460728004089784371e-01
# ;
1.644434792410288601e-02
7.862158675273956954e-01
1.973397845485014013e-01
# ;
6.483508700663960511e-02
6.128167933802112222e-01
3.223481196131492976e-01
# ;
3.987010880598797491e-01
6.184960340414847463e-02
5.394493085359718387e-01
# ;
5.203967318298317046e-01
2.753700203059204071e-02
4.520662661395762894e-01
# ;
1.699460820650290291e-02
3.589170220528570265e-02
9.471136895882114048e-01
# ;
7.428346586874570376e-03
1.703685434169349144e-01
8.222031099961905065e-01
# ;
2.469868521632089323e-02
8.903441868296880779e-01
8.495712795399090744e-02
# ;
1.116966807156327818e-01
8.291955243762476613e-01
5.910779490811967490e-02
# ;
1.930567576787827963e-02
8.868354603765146171e-01
9.385886385560693324e-02
# ;
1.581405785847403087e-02
9.348880678080704332e-01
4.929787433345569209e-02
# ;
2.759558681757737914e-02
9.230855821228245439e-01
4.931883105959799368e-02
# ;
4.856271884616197160e-02
9.022984363589262591e-01
4.913884479491183871e-02
# ;
3.234841252084053737e-02
8.794087716242168229e-01
8.824281585494263280e-02
# ;
3.347164070081221771e-02
8.778239939160754624e-01
8.870436538311242403e-02
# ;
2.635021435650207744e-01
3.021501135448948286e-02
7.062828450804897740e-01
# ;
5.841987098418932600e-02
2.102287200407428058e-01
7.313514089750677849e-01
# ;
3.769372538899908864e-01
1.214126750069869504e-01
5.016500711030221771e-01
# ;
1.992966009140705597e-01
1.513292040136758054e-01
6.493741950722536904e-01
# ;
1.360723603460267661e-02
5.905543560701140837e-01
3.958384078952832952e-01
# ;
1.402712406090558979e-02
9.727698305778009757e-01
1.320304536129362355e-02
# ;
1.086667523728082445e-02
9.719337204429209232e-01
1.719960431979821250e-02
# ;
1.226810920452684611e-02
9.678477497150682618e-01
1.988414108040485392e-02
# ;
3.453565540220883412e-02
9.201112327887738251e-01
4.535311180901741013e-02
# ;
2.820874408538573963e-01
6.855088005364077253e-01
3.240375860973477434e-02
# ;
8.941201553240013533e-01
4.281225810072499666e-02
6.306758657527358758e-02
# ;
8.406160503545545559e-01
5.943010794052523693e-02
9.995384170492009612e-02
# ;
8.429972341300828731e-01
2.861766651844753137e-02
1.283850993514695782e-01
# ;
2.816285461547419211e-01
4.045555652885355347e-01
3.138158885567225442e-01
# ;
8.527130100813792857e-02
6.577894056219568686e-02
8.489497584296663568e-01
# ;
1.343961466600121502e-01
3.487689634087501322e-02
8.307269569991128089e-01
# ;
2.661958555339594135e-01
1.460017819259533389e-01
5.878023625400872199e-01
# ;
1.935503042463903867e-01
2.352721856135349954e-01
5.711775101400746735e-01
# ;
2.502037458638300960e-02
9.621838154621681349e-01
1.279580995144874792e-02
# ;
2.027820587281476128e-01
5.746080848651139439e-01
2.226098564067384156e-01
# ;
3.040432612803015480e-02
2.029701404210498134e-02
9.492986598298649437e-01
# ;
1.298759408133471072e-01
3.514129541630827552e-02
8.349827637703446381e-01
# ;
2.394957745824929374e-01
8.151554472042819854e-02
6.789886806970788502e-01
# ;
1.807736934947958285e-01
1.233264915830798725e-01
6.958998149221241603e-01
# ;
4.222201557473009847e-02
2.158533275264807802e-02
9.361926516726218894e-01
# ;
9.198631062300345607e-02
2.633450715744864445e-01
6.446686178025100578e-01
# ;
2.868898070166385136e-02
1.483809875763722301e-02
9.564729205406988788e-01
# ;
1.628502070320113002e-02
6.602869887717144337e-02
9.176862804196274093e-01
# ;
1.310110927366578970e-01
6.260026161178999793e-02
8.063886456515521051e-01
# ;
3.724412818736867747e-02
6.009554527191953571e-02
9.026603265407117105e-01
# ;
3.876609542851762735e-01
1.487662479064835452e-01
4.635727978083401535e-01
# ;
4.090042139479204697e-01
3.370267524405616832e-01
2.539690336115179026e-01
# ;
1.063269656973454130e-01
4.736573196086854565e-02
8.463073023417860830e-01
# ;
1.279352617628787443e-02
6.831502977753591832e-01
3.040561760483528331e-01
# ;
1.283736907631802086e-02
9.813863267720310812e-01
5.776304151650834585e-03
# ;
9.417491921194634519e-03
9.852273914427227552e-01
5.355116636082683963e-03
# ;
2.858165551421167419e-02
9.440514068123476710e-01
2.736693767344069300e-02
# ;
8.282864669050189477e-01
3.753357584812567344e-02
1.341799572468553858e-01
# ;
8.280059360896909748e-01
2.389604731868376700e-03
1.696044591784406919e-01
# ;
3.929015426281062817e-01
1.209631879354264722e-01
4.861352694364672322e-01
# ;
9.766015478772305247e-01
5.507471655582854390e-03
1.789098046718675533e-02
# ;
9.943533889947978599e-01
2.558320403160571979e-03
3.088290602041493093e-03
# ;
9.930769452981019763e-01
3.141483104097453349e-03
3.781571597800655830e-03
# ;
9.951710060026691673e-01
3.883663147045776469e-03
9.453308502851268981e-04
# ;
9.942732242977676549e-01
4.271575603768893933e-03
