1.808417854122408519e+00
2.602600227135695388e+00
1.178561252436149687e+01
5.525535206737423266e+00
# ;
1.500734112119550767e+00
1.753374376584020622e+00
6.639897844865259025e+00
7.822821890244660459e+00
# ;
3.442195682610149632e-01
1.060879486120250625e+00
2.589761631099665729e-01
2.044220579072900446e+00
# ;
1.206650538027416619e+00
1.825359071256960508e+00
5.236895061014565478e+00
7.813163528112777811e+00
# ;
1.694658528270822195e+00
1.500106722044034280e+00
7.657795371689902098e+00
4.759613456579523394e+00
# ;
7.235068966710404004e-01
1.401563209199673476e+00
5.192978028096787213e+00
5.538421152030619687e+00
# ;
7.728153378693412012e-01
4.239135194736581291e-01
5.189131296227337486e+00
2.979327150603943597e+00
# ;
4.523955115044563102e-02
3.053474249785654779e-02
4.037909427687234598e-01
2.725414409927841008e-01
# ;
6.162612911162448914e-02
4.227652580140535410e-02
3.559038360744497531e-01
2.136166002380046058e-01
# ;
7.745775967904877657e-02
4.571404446191410648e-02
3.271479687257998203e-01
2.711929042398825151e-01
# ;
8.960531135620486420e-02
4.596795506474342374e-02
3.300223070705615158e-01
2.730600676717229169e-01
# ;
3.436414333484081318e-01
2.732067733866537229e-01
2.032858553404321533e+00
1.554951824997136800e+00
# ;
5.591092535539312312e-03
1.181188347086506614e-02
6.471298435418768591e-01
2.651587902461054469e-01
# ;
2.152766311566917390e-01
5.811809919561389259e-02
1.295860809966530303e+00
5.097319175160501814e-01
# ;
9.107035588765106660e-01
2.641602476019087042e-01
2.626184398569930689e+00
9.426428656788120586e-01
# ;
1.451741920625749804e+00
4.023532994947835451e-01
3.503758993746274975e+00
1.152843341123709342e+00
# ;
5.482966427102821116e-01
1.943193540384842155e-01
1.167552956414037668e+00
6.165520882594536234e-01
# ;
3.397179257280238396e-01
4.116379201198090976e-01
1.340105597826180439e+00
9.757057444931812595e-01
# ;
1.137749626895726562e+00
2.670281150675421600e+00
5.795865714155596038e+00
7.657694015261755638e+00
# ;
1.914654737634035486e+00
1.610630692498195238e+00
8.657197073419101940e+00
9.813943022447563891e+00
# ;
8.669711400377768662e-01
1.541084941646206019e+00
3.169496926711392604e+00
4.413558154273649059e+00
# ;
2.769707094537131042e-01
6.484120819878184117e-01
2.323440798713552358e+00
3.324236109834402875e+00
# ;
1.447466143852121911e-01
2.668466878741593273e-01
9.359118681034015452e-01
1.346682082481768461e+00
# ;
3.184393427990519498e-01
2.559422877943956509e-01
9.461684077870379239e-01
8.131143990644853492e-01
# ;
1.575226102833970354e-01
1.827061622154293463e-01
6.235097919125091037e-01
6.520516818892242439e-01
# ;
1.102282537584648864e-01
1.855226789776017182e-01
4.392231082610091319e-01
6.083712345523066833e-01
# ;
9.366651787807628304e-02
1.818582029126551702e-01
4.235354989309378371e-01
5.440754258990239123e-01
# ;
1.055846309138704225e-01
1.879062245480083715e-01
4.644676032464352122e-01
5.205664745087258405e-01
# ;
1.068370353764270947e-01
2.825505787968032312e-01
4.566228715709362840e-01
1.097050915668081661e+00
# ;
1.166479037933459556e-01
6.398127768955891304e-01
4.676320298306350098e-01
1.932553844336896809e+00
# ;
2.752509604595540504e-01
1.174026099803557877e+00
1.453976371766663389e+00
2.476638047560571376e+00
# ;
4.507765143291620619e-02
1.505877385070161500e-01
3.387243090658318412e-01
9.297898672516375917e-01
# ;
1.585385158953576124e-01
2.476129821395376407e-01
5.583356972631242643e-01
3.595354641213117652e-01
# ;
7.725516236284538096e-02
7.982050194193961168e-02
6.834596482195284262e-01
7.061546505037527011e-01
# ;
1.313274264248659451e-01
1.108128038833880308e-01
5.865625627172226242e-01
5.671488612443426058e-01
# ;
1.669861553311189906e-01
1.684082311900013396e-01
6.970653589084867541e-01
6.947067351608507968e-01
# ;
2.271693903493471611e-01
2.439036467820662746e-01
7.377188539270183032e-01
7.393225818268057692e-01
# ;
2.742951520760001927e-01
3.026918894413592742e-01
7.319523674297289118e-01
7.822387460293349637e-01
# ;
3.218839400456205424e-01
3.380415053241533907e-01
7.543114735412621563e-01
7.725256107371104575e-01
# ;
4.275468269565049773e-01
3.743737441900663598e-01
8.554695092417948787e-01
7.586879158550359215e-01
# ;
2.234000720515859406e+00
7.814477874974014027e-01
1.348381624678712143e+01
9.718427861395520395e+00
# ;
1.450021802106564506e+00
9.313603641225297602e-01
6.908424705554243594e+00
8.021118360441690243e+00
# ;
1.537770985444465444e+00
9.485526014557648100e-01
7.010823744965109405e+00
5.190089423402216795e+00
# ;
2.469745097883915830e-01
2.010812082626253217e-01
2.310233758557039163e+00
7.724281553805343314e-01
# ;
1.067290759711733594e+00
9.916729355694564596e-01
4.009761898126188662e+00
6.465123969677561533e+00
# ;
2.960917756381267196e-01
2.047251765879269381e-01
1.470804609924841300e+00
1.034585587281113161e+00
# ;
2.535858508619240892e-01
3.067616432110875646e-01
7.284003730383222797e-01
1.041046971199883764e+00
# ;
7.499346070922485730e-02
6.954952941917824649e-02
3.775938043599140204e-01
4.545836090011116104e-01
# ;
1.353162681770512799e-01
1.692220347608411890e-01
5.824050757710146353e-01
6.032884732088661384e-01
# ;
6.567476906155492178e-02
9.060643960305322930e-02
6.197200515946749144e-01
9.967228762926938490e-01
# ;
2.843336368972601905e-02
4.516411971258164210e-02
1.664216157541429653e-01
3.136502814072119061e-01
# ;
6.891258087174711999e-01
9.156945780487314723e-02
4.221327347295344978e+00
4.211122842665808719e-01
# ;
1.066742423106230714e-01
1.983231047188628304e-01
3.611830823000914958e-01
7.623330216123925807e-01
# ;
4.831690603168681264e-13
1.136868377216160297e-13
1.278976924368180335e-13
8.881784197001252323e-14
# ;
8.526512829121202230e-14
