3.070830295583725800e+01
1.045382593926256760e+02
# ;
3.115532418308095330e+01
1.048715000765653116e+02
# ;
3.108243057656648034e+01
1.047606976034378476e+02
# ;
3.085952044122375426e+01
1.046381902090844278e+02
# ;
3.079957223631226526e+01
1.046035739514857710e+02
# ;
3.176102531671752160e+01
1.051498739784904899e+02
# ;
3.074712020797722900e+01
1.045699810828335075e+02
# ;
3.074320943382608462e+01
1.045646809519114555e+02
# ;
3.073930618584440211e+01
1.045604391969413882e+02
# ;
2.222621560794299000e+01
9.953082885114957890e+01
# ;
2.008196471277695139e+01
9.823366683275897060e+01
# ;
1.889975351964898209e+01
9.748689457370232958e+01
# ;
1.838058361289492737e+01
9.423499767031567842e+01
# ;
1.814904881054236796e+01
9.247873346215129686e+01
# ;
1.705665182835389970e+01
8.854803583298439662e+01
# ;
1.772367824245510093e+01
8.369800183030500307e+01
# ;
1.819753310356889742e+01
8.292187271931926773e+01
# ;
1.854738295045146756e+01
8.104256636449248674e+01
# ;
1.861084857448536667e+01
8.030324016819685085e+01
# ;
1.875812008804335917e+01
8.005976359433572043e+01
# ;
2.621089186173952257e+01
7.955338607942313445e+01
# ;
3.002105943597140225e+01
8.118910850476608232e+01
# ;
3.307127599283676744e+01
8.153089404885952263e+01
# ;
3.872549977717473269e+01
8.299972866120779713e+01
# ;
4.650942846690407606e+01
8.454288411238491108e+01
# ;
4.864780148749925104e+01
8.479863238680708548e+01
# ;
5.221339703915113972e+01
8.539892839526379476e+01
# ;
5.480588559739448584e+01
8.578890551217915572e+01
# ;
5.782642784023318683e+01
8.637517377088398973e+01
# ;
6.018693897024028416e+01
8.671869820300395304e+01
# ;
6.362920520663723067e+01
8.678101245549952125e+01
# ;
6.687680629383133635e+01
8.248960210640855450e+01
# ;
7.137999950406327798e+01
8.225021137909514835e+01
# ;
8.336208658904811841e+01
8.297241813468666294e+01
# ;
9.454312620466691897e+01
8.427319704561348601e+01
# ;
1.052165645886654772e+02
8.614761146032029160e+01
# ;
1.153994383413545393e+02
8.784762473743197120e+01
# ;
1.210478628483051722e+02
8.876201108158740283e+01
# ;
1.253740557235825008e+02
8.948162268216059090e+01
# ;
1.263019016367836826e+02
8.961146795075971738e+01
# ;
1.269265658095021223e+02
8.970160465195057498e+01
# ;
1.275786231029736655e+02
8.976923008544264349e+01
# ;
1.279435853734048436e+02
8.973614069144876737e+01
# ;
1.279006106248688042e+02
8.919172222476821332e+01
# ;
1.287710123909893980e+02
8.434386153595740154e+01
# ;
1.312499949691995198e+02
8.037699446378604762e+01
# ;
1.314874161810629971e+02
7.552157028174291042e+01
# ;
1.238531430791970394e+02
6.899532690398230272e+01
# ;
1.108269127772000076e+02
6.773083088140181474e+01
# ;
1.007852688601786326e+02
6.677811425924519995e+01
# ;
9.508990179927192798e+01
7.783141177564762359e+01
# ;
9.396146018440130376e+01
8.127173992923870571e+01
# ;
9.449883789962326830e+01
8.749986397928203985e+01
# ;
1.039388178578446116e+02
9.794689112325649205e+01
# ;
1.160321609595987269e+02
9.044818129012553243e+01
# ;
1.162151769092497204e+02
7.961351644740622646e+01
# ;
1.080089104903703827e+02
7.199401511293753231e+01
# ;
9.332711943468071070e+01
6.715883761944103014e+01
# ;
8.561563717661817918e+01
7.425042058827501990e+01
# ;
9.232219548685944233e+01
9.093484443775874126e+01
# ;
1.086771766085149125e+02
1.050129499664639923e+02
# ;
1.194929180813298473e+02
1.027151984104270355e+02
# ;
1.248637020640224762e+02
8.324185077562815138e+01
# ;
1.152057828543368885e+02
7.036357928422604857e+01
# ;
1.119645824432504355e+02
6.588482510799151726e+01
# ;
1.048344535413483385e+02
5.616980072690120096e+01
# ;
9.881526649864601097e+01
4.824186774223037588e+01
# ;
9.876809228938805063e+01
4.824309226094744218e+01
# ;
9.876310190484413454e+01
4.832912349241215821e+01
# ;
9.472253258400355946e+01
5.321443991105890348e+01
# ;
9.456515286233788231e+01
5.332768550527590179e+01
# ;
9.455196825439107045e+01
5.333000742236409764e+01
# ;
9.455084655983904440e+01
5.333045834191863577e+01
# ;
9.455223636205404603e+01
5.333219630309916681e+01
# ;
9.455911129041798802e+01
5.333544599221189486e+01
# ;
9.456269701114256065e+01
5.333688609956236348e+01
# ;
9.456775900186973161e+01
5.333972868973361159e+01
# ;
9.457430972341198583e+01
5.334308164409184627e+01
# ;
9.457791308064309987e+01
5.334517561218741122e+01
# ;
