3.274514580376782646e+01
1.031968231391470852e+02
9.361103364624864298e+02
2.950165908851472523e+03
# ;
4.425502608764560364e+01
1.196048270067486357e+02
7.272857602814497113e+02
1.433443028921041559e+03
# ;
3.400258539270470948e+01
1.069954831714664749e+02
-2.023086117833893383e+01
3.534446850636557969e+01
# ;
3.795294697759816671e+01
1.059923444377380690e+02
1.145731706407823935e+02
2.236569065477010909e+01
# ;
4.297063606907416755e+01
1.060052835573688554e+02
1.350439506269389653e+02
4.684124881297913490e+00
# ;
3.729053210454969758e+01
1.052654153411766060e+02
-5.152839098982568089e+01
-1.924870321819956587e+01
# ;
3.872330761633709528e+01
1.067111190088831023e+02
1.042838656689056620e+01
1.603740915887427221e+01
# ;
3.896415629945562387e+01
1.069772227642271787e+02
1.328383553262540850e+01
1.454117763630891247e+01
# ;
3.712635240657647984e+01
1.079638283616028076e+02
-3.637026965735510231e+01
2.366986576912561802e+01
# ;
8.039557161010570496e+00
1.109480438508132067e+02
-6.299226452585385232e+02
5.547405657493008846e+01
# ;
2.525683168511992704e+01
1.088114293305929579e+02
6.039711906069555880e+00
-1.295075659238547416e+01
# ;
3.375902128686834658e+01
1.080274353428240062e+02
6.670156649364238319e+02
-7.593950187008110220e+01
# ;
4.135702669925983344e+01
1.067742805438514750e+02
3.948781595358048548e+02
-5.402665347138298557e+01
# ;
3.403640007952972013e+01
1.079924233633100528e+02
-8.525884397741366172e+01
1.774675489219247027e+01
# ;
3.400046779315025702e+01
1.079999053865495569e+02
-1.781982301403948554e+01
3.714154719876454624e+00
# ;
3.401307870491663721e+01
1.050360291768686949e+02
-3.721184080629276991e+01
-1.014433227084277007e+02
# ;
3.400034029799367374e+01
1.079502324053098334e+02
-1.542256750051434544e+01
4.496778293107490754e+01
# ;
3.400489399731882401e+01
1.079966930214538223e+02
-1.800844314751901720e+01
1.588886534791219241e+01
# ;
3.300819330046175537e+01
1.079974240600445086e+02
-3.688732789851120941e+01
1.195593731205517507e+01
# ;
3.400993405427715288e+01
1.079864685986891857e+02
-1.945448402396695542e+01
2.466368696320779108e+01
# ;
4.395960095320911165e+01
1.060070724701818108e+02
1.941349546627779148e+02
-3.239196968135264854e+01
# ;
3.719692468387313511e+01
1.074273409289730949e+02
1.196389681121578974e+01
9.142846425742590100e-01
# ;
4.496988765968897894e+01
1.060048814535437458e+02
1.298260294351968298e+02
