3.626265303160140263e+01
1.063572222259048914e+02
-6.310364688977214342e+01
4.800445586864295677e+01
# ;
3.362515597917214194e+01
1.080968386399408985e+02
7.217199916585862240e+00
4.849346957698846272e-01
# ;
4.023322241944220679e+01
9.173522169336392551e+01
3.237669491164467672e+01
-5.554040871325739914e+01
# ;
3.659086191196082183e+01
1.024534945324346751e+02
2.916273807371743132e+01
-1.716261989367322549e+00
# ;
3.282625607036857218e+01
9.437064323250689313e+01
1.388365882941626106e+00
-3.159545512663044420e+01
# ;
3.306664969467249904e+01
8.889908494287968210e+01
1.387967965280374694e+00
-3.159620615804627164e+01
# ;
3.327590812561901856e+01
8.410397880612437405e+01
1.377665556598475671e+00
-3.160349226506064113e+01
# ;
3.345393462825067843e+01
8.003392936862164220e+01
1.383084433746007536e+00
-3.160484918052620174e+01
# ;
3.365621687067656609e+01
7.521439776631063978e+01
1.363062300942562199e+00
-3.158804555229025368e+01
# ;
3.310064311161100647e+01
7.567441727636980886e+01
-3.737465010145502919e+00
-1.779721527201778741e+01
# ;
3.166278693980482473e+01
7.847766205049671839e+01
-8.679104393813442897e+00
-1.748830144604886616e+00
# ;
3.239893005730582587e+01
7.875111800282068941e+01
-1.954790031950239593e+00
1.057278134556257632e+00
# ;
3.553188420015569449e+01
7.999343957075510048e+01
6.018465040366440810e+00
1.011651923760024330e+00
# ;
4.056517789330062129e+01
8.029749645508007916e+01
1.912203405138457768e+01
3.354117760321941866e+00
# ;
4.819836633949145721e+01
8.094214956063044042e+01
3.480919687897316095e+01
2.203169189341640966e+00
# ;
5.622577209848449797e+01
8.144881110144714853e+01
3.485184470711799776e+01
2.208007442285194522e+00
# ;
6.337144830377856408e+01
8.189796603207122416e+01
3.484478452308793095e+01
2.198683011695292233e+00
# ;
6.602352983841645084e+01
8.206022591607816707e+01
3.482429496253855916e+01
2.183569134765858344e+00
# ;
6.852144460006226723e+01
8.220898814463241422e+01
3.475889459538653625e+01
2.159487911487139922e+00
# ;
7.107903062134059269e+01
8.235152749467592059e+01
3.401008530521069417e+01
2.056517528770624992e+00
# ;
6.911681249053324905e+01
8.222034840786888310e+01
8.066590859784199097e+00
-5.426147791791954278e-01
# ;
7.261478683482478402e+01
8.188128691349574240e+01
1.528210572720023919e+01
-6.547081747044435351e-01
# ;
7.891347345337634067e+01
8.162983372297105689e+01
2.900859567241769810e+01
-2.185929101177507050e+00
# ;
8.535752162978319291e+01
8.114288630285439297e+01
2.956410992161310602e+01
-2.266814588367413563e+00
# ;
9.062832803699451745e+01
8.074085775649417940e+01
2.958397867099979095e+01
-2.276359421180779385e+00
# ;
9.277050188618416371e+01
8.057739611124412704e+01
2.958889743379918258e+01
-2.278585732306850353e+00
# ;
9.597554497615509206e+01
8.033473903958760332e+01
2.958601550892465681e+01
-2.270855354416791538e+00
# ;
9.773029258257687957e+01
8.020533625862825033e+01
2.961800871557461790e+01
-2.281203378129929682e+00
# ;
1.020216374552741172e+02
7.989107860195477429e+01
2.956862635632985814e+01
-2.238658858886565906e+00
# ;
1.046559112543326506e+02
7.971864246408799204e+01
2.960541813459228777e+01
-2.212959003021121251e+00
# ;
1.078189738950712666e+02
7.951921979598677126e+01
2.962813286689232228e+01
-2.168298569260914910e+00
# ;
1.105080793347965198e+02
7.937477639256783846e+01
2.968260032876689181e+01
-2.108284161494528686e+00
# ;
1.146304288400276903e+02
7.916932822908387379e+01
2.968914230005904642e+01
-1.980381970548765524e+00
# ;
1.204516182115438454e+02
7.968461655366965601e+01
2.954389708088513800e+01
-4.121216859014725231e-01
# ;
1.225680929752171267e+02
8.079416689409974595e+01
2.701536435450902829e+01
3.802534168573531437e-01
# ;
1.229338964014823148e+02
7.768807323297644984e+01
8.434039729299854571e+00
-3.937401612662583261e+00
# ;
1.209244570325173953e+02
6.928660684604042785e+01
9.287258702079809192e-02
-3.062255435182373020e+01
# ;
1.192972013348661164e+02
6.170386338076372823e+01
-2.773326020755424448e+00
-3.092348596779189407e+01
# ;
1.139473228553813442e+02
5.930236003650767174e+01
-1.513639827151828499e+01
-1.496909833149761582e+01
# ;
1.059422735514943241e+02
5.647444247887002433e+01
-3.001295381198931267e+01
7.583391204812704345e+00
# ;
1.018830597042816350e+02
5.819470577792971255e+01
-3.002335246584591033e+01
9.299817258931513564e+00
# ;
9.051108219973411906e+01
6.192608553607938404e+01
-3.007593116251714349e+01
9.622229241345712225e+00
# ;
8.814532950908298403e+01
6.271384611767098960e+01
-3.014987183611652810e+01
9.744854853355427338e+00
# ;
8.910284583407326409e+01
6.727904482008713671e+01
-4.348485253723289312e-01
3.075363686895677517e+01
# ;
9.019670722980363564e+01
7.209449621863578272e+01
3.478074751871987669e+00
3.127691431906279007e+01
# ;
9.154798783967648035e+01
8.405707988022444965e+01
3.576559183391167185e+00
3.142652563985565806e+01
# ;
9.257207356288131450e+01
9.172387456397511585e+01
3.918633900108983603e+00
3.152251697176227196e+01
# ;
1.024623391680810727e+02
8.939009165607048146e+01
2.607392850983133670e+01
1.728189666347200770e+01
# ;
1.063288918780870347e+02
9.135176474338464914e+01
2.762068559373214072e+01
1.496526619468765951e+01
# ;
1.183511831212555734e+02
9.137368343009205773e+01
2.952739003472270696e+01
3.057311802740721340e+00
# ;
1.221810246482102968e+02
7.337365227308968940e+01
1.446267339939189966e+01
-2.793015099322738948e+01
# ;
1.075568637234980542e+02
6.224215171202404662e+01
-2.244236738228208239e+01
-2.995295343233383534e+01
# ;
1.008950776719651401e+02
5.339136577922319304e+01
-2.252677007619318417e+01
-2.996268010919838787e+01
# ;
9.434163726476620582e+01
4.494830648505189430e+01
-2.271619619875763263e+01
-2.970126647235013806e+01
# ;
8.891959736556196958e+01
5.619274181539564950e+01
-2.485145602619890326e+01
2.761551001072506040e+01
# ;
9.146573431693174427e+01
6.156802812810739312e+01
6.085390611582789155e+00
3.657444535279248043e+01
# ;
9.492230714066037933e+01
7.641639170371502132e+01
7.955529223764595592e+00
3.748009474968301902e+01
# ;
9.837880121734929162e+01
8.994127725332094769e+01
8.751560585777134804e+00
3.762728959319025535e+01
# ;
1.034520622308061206e+02
9.014795637584836641e+01
2.730056175039027977e+01
3.031042074274752807e+01
# ;
1.066903819584338891e+02
9.375152463343015086e+01
2.721418687757522648e+01
3.030494060970196202e+01
# ;
1.197287938997956047e+02
9.548368738920744647e+01
3.362028713909407429e+01
1.008135030821180500e+01
# ;
1.285585926494707678e+02
7.756075490065363454e+01
2.491538430398179216e+01
-2.812722252703608916e+01
# ;
1.190159617227315039e+02
5.820666388739716979e+01
-9.683519484949059120e+00
-3.934529046449805634e+01
# ;
1.098652555510464737e+02
5.345459026898390675e+01
-2.620418942644659666e+01
-2.401110188269385048e+01
# ;
1.153681269297877066e+02
6.225705104333714957e+01
-5.908325325744846701e+00
1.623494119372119293e+00
# ;
1.155235730164657610e+02
6.328704107696324854e+01
-5.094914437101242477e+00
3.929360484964898426e+00
# ;
1.141879516362270408e+02
6.682112378107098039e+01
-5.480866630755157232e+00
9.355095386540208224e+00
# ;
1.154096401939066396e+02
7.715716016034531322e+01
8.098349496857327523e+00
3.978369030102893333e+01
# ;
