2.441476972181820138e+00
1.201875080768201709e+00
7.610806940517714736e+01
6.339923920166967974e+01
# ;
1.125076412375965118e+00
1.132384311078971306e+00
2.749281004055217803e+00
2.657876222877275652e+00
# ;
9.521272659185342491e-13
2.401634446869138628e-12
1.563194018672220409e-13
1.563194018672220409e-12
# ;
1.525696330338902174e+00
1.268647974816223156e+00
6.075667371373183023e+00
7.670704018004454561e+00
# ;
1.421085471520200372e-14
1.278976924368180335e-13
3.108624468950438313e-15
4.618527782440651208e-14
# ;
1.022318562703201580e-02
1.102463682141509652e-02
1.180687565036944581e-01
1.273248093008872428e-01
# ;
2.948475099697927052e-02
3.170822577566236034e-02
1.644370491586668037e-01
1.698262066009718074e-01
# ;
4.932509348819674733e-02
5.241625157151318798e-02
1.868241920224733565e-01
1.909202799867664724e-01
# ;
1.310650103306698622e-01
8.398804090089689867e-02
4.224696764677156047e-01
2.477511931619709451e-01
# ;
1.099977417963864612e+00
3.729517313742484852e+00
7.100118389332338964e+00
1.435496919266122795e+01
# ;
7.564822590653330625e-01
1.445284223077287322e+00
4.721062773711741656e+00
6.352444696833484450e+00
# ;
2.053486689145663124e+00
1.353459929105983894e+00
5.645236734869866879e+00
6.568084025139052429e+00
# ;
1.399729410808800534e+00
1.119452537399311609e+00
4.410692032139834851e+00
4.539591272581370518e+00
# ;
1.037759078420812164e+00
1.281883088671167847e+00
1.024814689570790449e+01
5.666153379039108096e+00
# ;
2.062825793679032571e-01
1.023234101536495411e-01
8.968478638615114962e-01
2.912596086231041270e-01
# ;
5.273358303770918354e-02
4.800714411238933554e-02
2.249869709852124755e-01
2.121638928482011133e-01
# ;
9.792874849868044018e-02
9.097209393787118736e-02
2.721565189506612303e-01
2.632153956284303264e-01
# ;
1.154265185288918527e-01
1.108551448954916141e-01
2.723536201445482807e-01
2.735135898361643614e-01
# ;
2.086307471288771365e-01
1.314019082299653640e-01
9.937986721404420409e-01
4.669342629135442291e-01
# ;
8.960501120357196037e-01
2.155166529800756903e-01
4.806726447641406885e+00
1.417218496084841961e+00
# ;
2.142391512230289230e+00
9.629780862775508821e-01
8.908958431142021794e+00
6.465995505831910073e+00
# ;
1.091908355605078595e+00
1.247736809672681746e+00
7.067529449251561680e+00
4.643624823290721793e+00
# ;
7.485098776608297699e-01
3.253606804914097594e-01
3.032349452423506175e+00
8.949606761558639434e-01
# ;
7.347473944218897712e-02
1.315726332512830443e-01
5.833901048240085485e-01
4.607094674661987854e-01
# ;
8.243601801582579880e-02
8.754367001354468325e-02
5.634971152853039955e-01
4.555252755031061751e-01
# ;
1.143227925972004899e-01
9.092003568020480542e-02
5.476753081669070156e-01
4.435477235673050966e-01
# ;
1.702021415396845760e-01
1.132002946927290477e-01
5.650144748666819927e-01
4.542800406167964988e-01
# ;
1.825396105324222085e-01
1.298523471857964962e-01
4.911025523475043286e-01
4.027499398998971025e-01
# ;
2.850037120713840855e-01
1.865479599548149070e-01
5.847334678252144036e-01
4.768343030666007398e-01
# ;
3.041833614150741272e-01
2.105699632316163639e-01
5.234458065502769486e-01
4.331918060929984549e-01
# ;
3.274404381597526004e-01
2.328815287098882914e-01
4.770902570188464975e-01
4.454685295790204447e-01
# ;
2.935617901498950300e-01
2.422564525781263634e-01
3.796993166284377552e-01
4.558108655794635977e-01
# ;
3.198974399314998829e-01
3.765433644673928382e-01
3.733649569091914699e-01
8.027961115665622760e-01
# ;
6.360484025465302782e-01
1.830839122754009507e+00
1.004848268680225809e+00
3.637265829272954054e+00
# ;
2.015295977813472028e+00
1.358581674451691867e+00
1.627454781764292591e+00
1.735179706192127469e+00
# ;
1.233340857568847593e+00
1.140742564571381124e+00
3.885630296523049587e+00
2.966010370720239209e+00
# ;
2.041094280544715645e+00
8.272119385472447017e-02
6.171057793922512857e+00
1.231737539949233184e+00
# ;
2.131925384904530263e-02
1.880003267485531870e-02
1.747224035641618267e-01
1.540760722347062628e-01
# ;
2.526166160336086985e+00
5.356572931295399798e+00
6.684952726234875797e+00
8.963429378337943731e+00
# ;
4.421153664268325789e-01
1.355191563090006657e+00
4.534116206165577090e-01
4.237477756675008145e+00
# ;
1.653853213935126965e-01
6.971788964220548834e-01
