2.662931884629972101e-01
3.470205601848091459e-01
3.866862513521935329e-01
# ;
8.755076468602087658e-01
4.463042050196468040e-03
1.200293110895947896e-01
# ;
3.273043649601762861e-01
3.273043649601762861e-01
3.453912700796474833e-01
# ;
9.912130925753364075e-01
3.488453211429163106e-03
5.298454213234575147e-03
# ;
8.734248639329575958e-01
5.252779537733782977e-02
7.404734068970457439e-02
# ;
9.200529598677851251e-01
7.916301077663515096e-02
7.840293555796166384e-04
# ;
8.267815677639905533e-03
9.853491226479449416e-01
6.383061674415225692e-03
# ;
9.245012578269460463e-03
9.794900413654240579e-01
1.126494605630650077e-02
# ;
1.194443848487572110e-02
9.729440344577996447e-01
1.511152705732458391e-02
# ;
5.276335776371001707e-01
8.371446632204120053e-02
3.886519560408585039e-01
# ;
6.682549514496008980e-01
6.679785864551486541e-02
2.649471899048841395e-01
# ;
7.106054018282109697e-01
2.363270883322024160e-02
2.657618893385689240e-01
# ;
8.147153220883548430e-01
2.090583581698132395e-02
1.643788420946638851e-01
# ;
4.933083448629838053e-01
2.144394344570330069e-01
2.922522206799831879e-01
# ;
1.807309630565773553e-02
8.132240815200708628e-01
1.687028221742713496e-01
# ;
8.253648997247191657e-03
9.893076621650451763e-01
2.438688837707646793e-03
# ;
1.111642148282878176e-02
9.829814628981028424e-01
5.902115619068291734e-03
# ;
1.420992021673531114e-02
9.638777754916760809e-01
2.191230429158846221e-02
# ;
2.456055520992623392e-02
9.363044651501579718e-01
3.913497963991563466e-02
# ;
3.276494268796535381e-01
4.744075058592902572e-01
1.979430672610562325e-01
# ;
8.447410929452228157e-01
2.991512248804973489e-02
1.253437845667274841e-01
# ;
6.771870356364716459e-01
1.153011420463274789e-01
2.075118223172008614e-01
# ;
5.460281298005655870e-01
3.821033258759967688e-01
7.186854432343778298e-02
# ;
1.027472336534019856e-02
9.850136523138858236e-01
4.711624320773997836e-03
# ;
4.918604699355163222e-03
9.894826898526497549e-01
5.598705447995129536e-03
# ;
8.611953617500162431e-03
9.679982361443035810e-01
2.338981023819616117e-02
# ;
1.010788752013755745e-02
9.661278742400674080e-01
2.376423823979500680e-02
# ;
1.160833550435060729e-02
9.592612723022863053e-01
2.913039219336309438e-02
# ;
1.670802041452090075e-02
9.579446422212546386e-01
2.534733736422446412e-02
# ;
1.320857279602669423e-02
9.608605698663575945e-01
2.593085733761579803e-02
# ;
2.156010780865700097e-02
9.201579253124002600e-01
5.828196687894283273e-02
# ;
2.772335018996438874e-02
8.784276657954431800e-01
9.384898401459239314e-02
# ;
4.010668980403640782e-02
7.964243205624712552e-01
1.634689896334923509e-01
# ;
4.124404369660700231e-02
5.086468908114966103e-01
4.501090654918964429e-01
# ;
1.524434789619590891e-01
3.488113707958148124e-01
4.987451502422260985e-01
# ;
7.197527922433363257e-01
1.552172038980966125e-02
2.647254873668540287e-01
# ;
6.727609365767914240e-02
5.688587440937368372e-02
8.758380319329471808e-01
# ;
7.026857100294447295e-03
9.349305684509283676e-01
5.804257444877729960e-02
# ;
8.825868804508126830e-01
4.123649419289102114e-02
7.617662535629644849e-02
# ;
4.420984143702464536e-02
3.035764046961816551e-02
9.254325180933571371e-01
# ;
1.695733155751566468e-02
9.538692490407498781e-01
2.917341940173442602e-02
# ;
2.646224828410733212e-02
9.720430435836574512e-01
1.494708132235134709e-03
# ;
3.374091340528136140e-02
9.252482431249766659e-01
4.101084346974207678e-02
# ;
9.251915521165016143e-02
4.331385414342580481e-02
8.641669906449240823e-01
# ;
1.105275704225034267e-01
6.227045471209714522e-01
2.667678824565251072e-01
# ;
6.055675699297135423e-02
9.356255010539187289e-01
3.817741953110094684e-03
# ;
1.419304739092940026e-01
8.151578731690698465e-01
4.291165292163608841e-02
# ;
7.519044341575537027e-02
1.729925990825016344e-02
9.075102966759944767e-01
# ;
3.248877491844322229e-02
1.714192893329835252e-02
9.503692961482583801e-01
# ;
3.784529610283175471e-01
9.255491164724000130e-02
5.289921273244425626e-01
# ;
3.337834308993368748e-01
1.834064607761728138e-01
4.828101083244903946e-01
# ;
1.909354770007292701e-01
4.225720988304761394e-01
3.864924241687945350e-01
# ;
2.375694343895169355e-02
9.744090443728404827e-01
1.834012188207826593e-03
# ;
9.139265486776840253e-02
8.953681350287687746e-01
1.323921010346283851e-02
# ;
5.943955762018338085e-02
5.943955760642646163e-02
8.811208847733901228e-01
# ;
1.418183573714482670e-01
2.139979299333545359e-01
6.441837126951971415e-01
# ;
2.490051558863285927e-02
9.608437550534413285e-01
1.425572935792593018e-02
# ;
9.448866879801851026e-02
8.558405244786816413e-01
4.967080672329973745e-02
# ;
2.072419732291301553e-01
1.419671248139367167e-02
7.785613142894761696e-01
# ;
7.137667334080503856e-02
2.966144869634823045e-01
6.320088396957126431e-01
# ;
6.919327238956962667e-02
1.619897829133640915e-02
9.146077493190939434e-01
# ;
1.019015626299191041e-01
6.150904619950445240e-02
8.365893911705765129e-01
# ;
2.172012926170436425e-02
7.557659192643821633e-02
9.027032788118574125e-01
# ;
1.691312915698600650e-01
3.065694177329576081e-02
8.002117666568441257e-01
# ;
8.008344129540142520e-01
1.498843156339889522e-02
1.841771554825868962e-01
# ;
7.709515994787697890e-01
1.697485683420468794e-02
2.120735436870256618e-01
# ;
9.079204846372801452e-01
5.153893147311656292e-02
4.054058388960326414e-02
# ;
9.326170422268444948e-01
3.320938006752035404e-02
3.417357770563522745e-02
# ;
