2.434986720460252219e+00
3.163764210236236885e+00
1.794786356678336148e+01
2.914167347360345772e+01
# ;
8.296737425460448331e-03
9.718948216794651498e-03
9.035331972082098762e-02
1.058415122174909684e-01
# ;
9.755660768561789098e-01
7.430914182540484525e-01
6.903996674667738809e+00
5.272392424807403444e+00
# ;
1.577467028790840303e-02
1.687724824449455055e-02
1.553954824322006656e-01
1.149975363455908034e-01
# ;
4.898117772706933049e-01
5.467756516445851922e-01
1.847879433946084671e+00
3.035481952383213944e+00
# ;
3.880208939883385277e-02
3.751955196603293241e-02
1.838867001081311570e-01
1.141988603460761531e-01
# ;
1.985768743347530396e+00
6.806387901712376287e-01
6.346207248999320427e+00
2.105579443681814489e+00
# ;
5.676059005447812132e-04
1.966922599328271327e-03
7.685045108957508538e-03
2.663095800651144734e-02
# ;
1.115352488050689761e+00
3.490124447339690988e-02
8.420366903057313834e+00
6.622811240054353732e-01
# ;
3.074202819780926355e+00
1.812847031576463597e-01
8.236429336931468725e+00
6.179002230778418703e-01
# ;
3.788931843192199223e-01
8.226662516482269316e-02
6.062729229989533009e-01
2.770589220908973305e-01
# ;
8.831588224531761178e-02
1.043865473744440414e-01
2.696004382267369048e-01
2.941946451440778376e-01
# ;
1.421085471520200372e-14
5.684341886080801487e-14
0.000000000000000000e+00
3.552713678800500929e-15
# ;
5.121258641013398671e-01
1.528016919945415886e+00
1.849382782590297758e+00
3.857668835983932620e+00
# ;
3.078250876942811853e-01
9.538380292012278439e-01
2.325720934539055484e+00
2.408947730330006642e+00
# ;
3.907572848056876658e-01
8.575233145963985226e-01
2.424556890442972623e+00
2.239389692957202360e+00
# ;
3.293552039594877523e-01
4.127855514789398050e-01
1.552774840928998312e+00
1.374984775599920939e+00
# ;
4.413154593036078266e-02
5.763601091228160583e-02
3.077931073172370802e-01
3.351576969623742963e-01
# ;
7.552447478067188247e-02
9.188249146895269281e-02
3.093285409141295350e-01
3.268757789190481211e-01
# ;
9.617634134582195293e-02
1.187121668366326183e-01
2.846132859364913226e-01
3.197903781195644002e-01
# ;
1.011443098765983234e-01
1.219976172043499285e-01
2.431423365104434520e-01
2.732594313872052094e-01
# ;
1.325548670713238286e-01
1.643290174061075581e-01
4.868618554669544296e-01
6.461113710179805514e-01
# ;
1.237672380646872156e-01
1.561476780983507839e-01
3.487685641269255843e-01
3.967879794553142436e-01
# ;
1.510434909794071134e-01
2.967066915188533716e-01
9.905802025138772393e-01
1.272608745354097959e+00
# ;
8.201304130021563887e-01
7.657348823987265574e-01
7.188837165126079398e+00
3.124545545158981419e+00
# ;
6.427715557785876888e-01
1.476801030474099052e+00
3.588239637522006920e+00
6.546103185897002241e+00
# ;
8.538169235263336210e-02
5.374752260809135818e-01
9.342546454567191017e-01
1.270977185367982987e+00
# ;
8.772497005596747999e-02
6.411300776518462363e-02
2.732407495572508616e-01
2.261783607139532803e-01
# ;
9.223388957558648071e-02
7.063243851873209078e-02
2.704390633955901513e-01
2.117460970221987648e-01
# ;
9.701020913798712175e-02
8.100089367391415107e-02
2.492582749663835862e-01
2.087389282835844517e-01
# ;
8.337925238126388250e-02
7.484721732706513253e-02
2.133854713453066099e-01
1.855321691396739081e-01
# ;
7.338547374870194040e-02
6.692959863850796165e-02
1.887708515568150558e-01
1.683845911492014846e-01
# ;
6.280664854775104555e-02
6.229143902315831260e-02
1.632470251080233581e-01
1.622289860071365053e-01
# ;
6.024418729519828014e-02
7.168424277157900426e-02
1.636189025252691442e-01
1.746767790681880150e-01
# ;
6.258724373872906477e-02
8.533982327007846869e-02
1.668158027465994897e-01
1.912724966017533557e-01
# ;
6.090475840733396845e-02
9.442826265307673050e-02
1.623681996673433658e-01
1.965869541264210485e-01
# ;
7.039766832590320378e-02
1.190918966843984989e-01
1.802243230217688286e-01
2.159688820266735254e-01
# ;
7.637733048361175503e-02
1.308560255635742575e-01
1.898429987245031647e-01
2.173667234468961706e-01
# ;
7.829293187983368818e-02
1.385487856030591658e-01
1.915207087834214228e-01
2.165372913731281324e-01
# ;
6.716159107372653148e-02
1.235242406392465103e-01
1.771922630104287300e-01
2.175129924328955411e-01
# ;
5.984320385169224904e-02
1.043235895175467637e-01
1.667078983901768563e-01
2.088763879871193274e-01
# ;
6.277730277045837082e-02
1.061938345941608047e-01
1.775136878202298041e-01
2.449723675822788327e-01
# ;
7.145939747049571966e-02
1.980173193729678482e-01
2.490136257026386857e-01
6.904027764543858581e-01
# ;
2.371340184011873908e-01
5.835068341632850819e-01
8.031090556693150084e-01
1.485515921427988051e+00
# ;
9.449227879935978569e-02
2.354511821426955864e-01
3.843377320317294399e-01
1.631007513342152881e+00
# ;
1.298136854883222835e-01
6.169173263661015261e-01
3.421383624531306178e-01
1.562405031564610969e+00
# ;
1.578680791657375571e-01
9.515902955242215855e-01
3.310139599368659979e-01
1.204789675631595447e+00
# ;
2.296191723326672096e-01
8.007437893147619778e-01
6.284870229466633651e-01
7.025492848589522943e-01
# ;
8.244044915820271380e-02
1.931281692201201883e-01
2.294782283254155342e-01
2.105206295478816436e-01
# ;
6.381523181343792817e-02
1.681255386650296335e-01
1.784395837259201423e-01
1.897059987984933915e+00
# ;
2.084857044765354300e-02
1.235830130870874816e-02
1.681143016876130436e-01
9.965226151957404244e-02
# ;
1.880242062161577299e-01
1.155296413214288997e-01
5.405736462249141061e-01
3.791005832740336201e-01
# ;
7.769272420314041194e-02
1.824838023478565774e-02
2.939152388342699540e-01
1.080676231413390670e-01
# ;
1.392941050656577862e-01
3.048101499825089378e-01
4.373304375324891247e-01
9.399128746279877822e-01
# ;
2.785938602922553575e-01
1.949289262842610060e-01
7.815516191394364931e-01
5.076323613084163799e-01
# ;
2.273736754432320595e-13
5.115907697472721338e-13
6.750155989720951766e-14
1.847411112976260483e-13
# ;
1.773492400900591667e-02
8.122066249288041606e-02
1.379154143513091658e-02
3.126914529182265867e-01
# ;
1.622983447499435142e-02
1.024140800279160629e-01
1.078628623346225696e-01
2.404643245572970767e-01
# ;
3.552713678800500929e-13
1.421085471520200372e-14
3.552713678800500929e-15
1.243449787580175325e-14
# ;
9.310136831112418854e-01
