3.723294663370211310e-01
3.227874748772947555e-01
3.048830587856841134e-01
# ;
6.030286033684252311e-01
3.296498470469528264e-01
6.732154958462190086e-02
# ;
4.042466990898925250e-01
2.119781853493438520e-02
5.745554823751730655e-01
# ;
3.574758350679276692e-02
1.269265410928934780e-02
9.515597623839178176e-01
# ;
2.091337050365991643e-02
1.097625125579332513e-02
9.681103782405467983e-01
# ;
9.088938169298979020e-01
3.256508411735334341e-02
5.854109895274872688e-02
# ;
8.621932791154262032e-01
7.043349039961617486e-02
6.737323048495762190e-02
# ;
3.573463183697630358e-02
2.152121452738045213e-02
9.427441536356432339e-01
# ;
1.526290136430943738e-02
3.809097690151749815e-02
9.466461217341730627e-01
# ;
4.373739017494868708e-01
4.952417060102275448e-01
6.738439224028551500e-02
# ;
1.840905249580690115e-02
9.764359023438007323e-01
5.155045160392459323e-03
# ;
1.787683675914526413e-02
9.726876593168001239e-01
9.435503924054646635e-03
# ;
5.932827285027297837e-01
2.777235402799076505e-02
3.789449174692795519e-01
# ;
8.719095423247670285e-01
1.013152874132647457e-01
2.677517026196817376e-02
# ;
5.324992308465708035e-01
4.053554214754988005e-01
6.214534767793033349e-02
# ;
8.775911419856149975e-02
8.230873253149496582e-01
8.915356048648895304e-02
# ;
3.353709028319289825e-02
8.596502800119502075e-01
1.068126297048569429e-01
# ;
3.048501347812911447e-02
8.788362173317663117e-01
9.067876919010453562e-02
# ;
2.558723266033656463e-02
9.060928727147578021e-01
6.831989462490571652e-02
# ;
2.671919494982323909e-02
9.151627307505361131e-01
5.811807429964070681e-02
# ;
3.193551537737993745e-02
9.122951951786741898e-01
5.576928944394577564e-02
# ;
4.783587016506243850e-02
8.736991733470720334e-01
7.846495648786551425e-02
# ;
8.986421120990285838e-02
8.195616021516199945e-01
9.057418663847711937e-02
# ;
1.794291662402074383e-01
6.711903520312105798e-01
1.493804817285819819e-01
# ;
3.794469125709432067e-01
1.328874538878338507e-01
4.876656335412229426e-01
# ;
9.149110691583079227e-03
2.446782650054895453e-02
9.663830628078678986e-01
# ;
6.747297468539087406e-01
2.158475357752186463e-01
1.094227173708726825e-01
# ;
1.969903519199289743e-02
9.708238738307900517e-01
9.477090977216988399e-03
# ;
1.746576739101790912e-02
9.629283666013455090e-01
1.960586600763664089e-02
# ;
1.219174831899028089e-02
9.732279509325167943e-01
1.458030074849295255e-02
# ;
2.535408368817234151e-02
9.417974369222583686e-01
3.284847938956934194e-02
# ;
2.149323883559677018e-02
9.506230702758869944e-01
2.788369088851634300e-02
# ;
1.654875030097998495e-02
9.497979814255465003e-01
3.365326827347352862e-02
# ;
2.561990114557435513e-02
9.534532478272926825e-01
2.092685102713297968e-02
# ;
1.651195590342997496e-02
9.593583412333782645e-01
2.412970286319173971e-02
# ;
8.965446172992105195e-03
9.265320961141910727e-01
6.450245771281688800e-02
# ;
1.798083397040424122e-02
9.459046700202939917e-01
3.611449600930181220e-02
# ;
1.148675889582553150e-02
9.391976341629449943e-01
4.931560694122946037e-02
# ;
1.870803961865126486e-02
9.396244573451302262e-01
4.166750303621844648e-02
# ;
1.638098824213556765e-02
9.340041247185396633e-01
4.961488703932469269e-02
# ;
2.772447370962900087e-02
9.140134401489893312e-01
5.826208614138166098e-02
# ;
2.800096415203845793e-02
9.057817440756698035e-01
6.621729177229167262e-02
# ;
1.393304862559773538e-01
5.301850961772026638e-01
3.304844175668200101e-01
# ;
5.906969173123910455e-02
6.266226224800364175e-02
8.782680460207571427e-01
# ;
2.441793103759251626e-02
3.465198171116545822e-02
9.409300872512419422e-01
# ;
9.018623976626544136e-02
1.758566165511390444e-01
7.339571436825955697e-01
# ;
3.079391024708839908e-02
4.296922374890643215e-01
5.395138522638472933e-01
# ;
8.626964879101649275e-02
2.289804145793456966e-02
8.908323097510489896e-01
# ;
8.068577098750327747e-02
2.709515428667232384e-01
6.483626861457735258e-01
# ;
3.677673795265170020e-01
1.925120106319783142e-01
4.397206098415046838e-01
# ;
2.223490663251587868e-02
6.019256658631181450e-02
9.175725267811722929e-01
# ;
2.349517991576302589e-01
3.826485779379430047e-02
7.267833430485755031e-01
# ;
4.825266342400185565e-02
6.253017126053779517e-02
8.892171653154603561e-01
# ;
7.788232735320832489e-02
3.175033193427601041e-02
8.903673407125156647e-01
# ;
2.918285938858608541e-01
1.085171523494078000e-01
5.996542537647314708e-01
# ;
4.814816117036531118e-01
2.491893588183545782e-01
2.693290294779923655e-01
# ;
7.512812996939110914e-03
1.057224030105289453e-02
9.819149467020080735e-01
# ;
2.060009008614284709e-01
2.674979539850417254e-01
5.265011451535297482e-01
# ;
5.687227604790251467e-01
8.263066730154217110e-02
3.486465722194327377e-01
# ;
1.460394960479022008e-01
3.899368507431535402e-01
4.640236532089442312e-01
# ;
2.944831918028090745e-01
3.545760425968901286e-01
3.509407656003007969e-01
# ;
1.695166866353873744e-02
9.745081949523639597e-01
8.540136384097328850e-03
# ;
8.746756355772272382e-03
9.831584238169833734e-01
8.094819827244307403e-03
# ;
1.486660728177314345e-02
9.574047915037046108e-01
2.772860121452219023e-02
# ;
7.124254844356457950e-01
7.246039434252106448e-02
2.151141212218331822e-01
# ;
1.282844019028056559e-02
3.291483351823438208e-01
6.580232246273757246e-01
# ;
2.846529566734444863e-02
2.098866681099227291e-02
9.505460375216633340e-01
# ;
3.207507077804529205e-02
1.829132213577060184e-02
9.496336070861840506e-01
# ;
1.092899407968734582e-01
3.432994772332389338e-02
8.563801114798026415e-01
# ;
1.266268958960064250e-01
6.604703599881731058e-02
8.073260681051763754e-01
# ;
6.469311678414230160e-02
1.090885092877270784e-01
8.262183739281305783e-01
# ;
2.234009326869355536e-02
2.565762619830935787e-02
9.520022805329971805e-01
# ;
2.023679768537131954e-02
